plate,brand,model,teamName,technicianName,priority,status,category,description,symptoms,locationLabel,latitude,longitude,cost,reportedAt,assignedAt,startedAt,completedAt,dueDate
ชร-5076,Toyota,Commuter,ทีม A (กรุงเทพฯ),ช่างมานะ,normal,completed,ตัวถัง,ความร้อนขึ้นสูง หม้อน้ำรั่ว,เกจความร้อนขึ้น H,มอเตอร์เวย์ ขาออก กม. 45,13.519078,101.023952,6351,2026-03-20T17:52:43.696Z,2026-03-20T20:14:58.198Z,2026-03-21T03:36:37.967Z,2026-03-22T20:27:04.335Z,2026-03-26T16:59:08.059Z
ชร-6420,Mitsubishi,Pajero Sport,ทีม B (ภาคเหนือ),ช่างสมชาย,normal,completed,เบรก,สายพานขาดคาเครื่อง,เสียงดังปังในห้องเครื่อง,นิคมอุตสาหกรรมบางปู,13.544114,100.656475,3627,2026-04-11T01:53:51.580Z,2026-04-11T04:01:45.678Z,2026-04-11T08:56:12.313Z,2026-04-12T09:35:36.393Z,2026-04-14T17:33:43.310Z
ขก-7153,Mitsubishi,Triton,ทีม C (ภาคตะวันออก),ช่างสุชาติ,high,completed,เครื่องยนต์,สายพานขาดคาเครื่อง,เสียงดังปังในห้องเครื่อง,ลานจอดรถ บิ๊กซี พระราม 4,13.706157,100.558371,7876,2026-01-04T01:42:17.781Z,2026-01-04T05:40:37.778Z,2026-01-04T10:39:32.366Z,2026-01-05T02:48:56.490Z,2026-01-08T11:01:20.261Z
ชบ-2948,Nissan,Navara,ทีม B (ภาคเหนือ),ช่างสมชาย,normal,assigned,ระบบไฟฟ้า,เบรกมีเสียงดังและเบรกไม่อยู่,เสียงดังเอี๊ยด,สี่แยกปฐมพร ชุมพร,10.504268,99.167338,0,2026-02-15T04:47:34.813Z,2026-02-15T07:17:50.549Z,,,2026-02-20T02:38:25.079Z
ชร-7359,Nissan,Urvan,ทีม C (ภาคตะวันออก),ช่างกิตติ,urgent,completed,เครื่องยนต์,เครื่องยนต์สตาร์ทไม่ติด สตาร์ทเตอร์เสีย,สตาร์ทเงียบ,สนามบินสุวรรณภูมิ,13.711331,100.755744,1223,2026-05-03T01:29:07.272Z,2026-05-03T02:36:41.321Z,2026-05-03T09:20:21.201Z,2026-05-03T22:20:21.803Z,2026-05-09T06:48:20.010Z
ชร-7891,Mitsubishi,Pajero Sport,ทีม C (ภาคตะวันออก),ช่างศักดิ์ชัย,low,completed,ระบบไฟฟ้า,น้ำมันเครื่องรั่วซึมใต้ท้องรถ,มีคราบน้ำมันพื้น,จุดพักรถ ปตท. อยุธยา,14.232445,100.623486,2525,2026-04-21T21:01:06.435Z,2026-04-22T00:01:32.380Z,2026-04-22T03:16:03.769Z,2026-04-22T17:41:06.432Z,2026-04-25T07:31:57.592Z
ขก-1459,Isuzu,Elf,ทีม E (ภาคอีสาน),ช่างวิชัย,urgent,completed,เบรก,แบตเตอรี่เสื่อม ไฟไม่พอสตาร์ท,ไฟหน้าปัดโชว์,ลานจอดรถ บิ๊กซี พระราม 4,13.712379,100.584932,7086,2026-02-21T22:10:19.844Z,2026-02-22T01:21:14.515Z,2026-02-22T04:27:59.364Z,2026-02-23T10:09:14.915Z,2026-02-28T07:29:03.300Z
ชบ-5890,Mitsubishi,Pajero Sport,ทีม C (ภาคตะวันออก),ช่างกิตติ,high,completed,ตัวถัง,ระบบไฟหน้าช็อต หลอดขาดหมด,ไฟส่องสว่างไม่ทำงาน,จุดพักรถ ปตท. อยุธยา,14.235456,100.609264,5399,2026-04-24T00:07:15.038Z,2026-04-24T03:30:57.439Z,2026-04-24T05:52:50.088Z,2026-04-25T20:07:00.744Z,2026-04-28T06:14:25.246Z
ชบ-4012,Toyota,Fortuner,ทีม B (ภาคเหนือ),ช่างศักดิ์ชัย,normal,completed,ตัวถัง,น้ำมันเครื่องรั่วซึมใต้ท้องรถ,มีคราบน้ำมันพื้น,ถนนมิตรภาพ โคราช,15.004368,102.117495,5589,2026-03-18T08:52:43.898Z,2026-03-18T11:58:34.616Z,2026-03-18T14:14:32.236Z,2026-03-19T22:00:21.468Z,2026-03-24T06:54:43.459Z
สข-1031,Isuzu,D-Max,ทีม B (ภาคเหนือ),ช่างเอก,low,completed,ตัวถัง,เบรกมีเสียงดังและเบรกไม่อยู่,เสียงดังเอี๊ยด,สี่แยกปฐมพร ชุมพร,10.486801,99.167088,3380,2026-01-23T06:23:39.974Z,2026-01-23T07:48:16.002Z,2026-01-23T12:41:28.889Z,2026-01-24T02:38:10.726Z,2026-01-27T22:09:43.339Z
ขก-5921,Isuzu,MU-X,ทีม E (ภาคอีสาน),ช่างสมชาย,low,completed,ตัวถัง,แอร์ไม่เย็น คอมเพรสเซอร์ไม่ตัด,ลมร้อน,จุดพักรถ ปตท. อยุธยา,14.248021,100.617254,5583,2026-04-01T07:49:32.492Z,2026-04-01T08:56:15.060Z,2026-04-01T15:54:15.078Z,2026-04-02T10:10:56.803Z,2026-04-05T19:10:03.867Z
นว-9866,Ford,Ranger,ทีม D (ภาคใต้),ช่างศักดิ์ชัย,high,completed,ตัวถัง,เครื่องยนต์สตาร์ทไม่ติด สตาร์ทเตอร์เสีย,สตาร์ทเงียบ,มอเตอร์เวย์ ขาออก กม. 45,13.525043,101.016189,4958,2026-01-22T04:29:58.956Z,2026-01-22T06:36:06.531Z,2026-01-22T08:43:56.439Z,2026-01-23T15:00:15.658Z,2026-01-28T11:16:39.531Z
กท-1768,Isuzu,D-Max,ทีม E (ภาคอีสาน),ช่างวิชัย,urgent,completed,ระบบไฟฟ้า,สายพานขาดคาเครื่อง,เสียงดังปังในห้องเครื่อง,สนามบินสุวรรณภูมิ,13.712414,100.763197,2310,2025-12-18T13:00:22.679Z,2025-12-18T15:07:12.856Z,2025-12-18T21:33:31.447Z,2025-12-19T14:27:53.060Z,2025-12-23T22:21:49.768Z
ชร-3814,Ford,Everest,ทีม C (ภาคตะวันออก),ช่างศักดิ์ชัย,high,completed,เบรก,คลัตช์ลื่น เข้าเกียร์ไม่ได้,เหยียบคลัตช์จม,จุดพักรถ ปตท. อยุธยา,14.233086,100.629434,8756,2026-02-27T20:36:50.370Z,2026-02-27T23:21:50.011Z,2026-02-28T02:23:49.997Z,2026-03-01T00:33:38.485Z,2026-03-03T17:33:34.877Z
สข-2376,Ford,Everest,ทีม C (ภาคตะวันออก),ช่างนพดล,urgent,completed,แอร์,เบรกมีเสียงดังและเบรกไม่อยู่,เสียงดังเอี๊ยด,นิคมอุตสาหกรรมแหลมฉบัง,13.095803,100.910373,4008,2025-12-20T18:46:18.821Z,2025-12-20T21:59:22.680Z,2025-12-21T01:54:57.937Z,2025-12-22T14:37:46.789Z,2025-12-23T22:50:33.690Z
สข-7059,Toyota,Commuter,ทีม A (กรุงเทพฯ),ช่างเอก,normal,in_progress,แอร์,แบตเตอรี่เสื่อม ไฟไม่พอสตาร์ท,ไฟหน้าปัดโชว์,ทางหลวงหมายเลข 118 (ดอยสะเก็ด),18.930612,99.246729,0,2026-04-03T21:03:31.153Z,2026-04-03T23:34:07.856Z,2026-04-04T01:52:34.238Z,,2026-04-09T18:07:37.717Z
สข-1168,Nissan,Navara,ทีม A (กรุงเทพฯ),ช่างสมชาย,high,completed,แอร์,น้ำมันเครื่องรั่วซึมใต้ท้องรถ,มีคราบน้ำมันพื้น,ตึกสำนักงานใหญ่ สุขุมวิท,13.740236,100.552843,6994,2026-05-10T19:23:55.477Z,2026-05-10T21:08:18.497Z,2026-05-10T23:58:16.857Z,2026-05-18T14:57:56.217Z,2026-05-17T18:13:08.914Z
ชบ-4076,Isuzu,Elf,ทีม D (ภาคใต้),ช่างวิชัย,normal,completed,เบรก,สายพานขาดคาเครื่อง,เสียงดังปังในห้องเครื่อง,สนามบินสุวรรณภูมิ,13.678322,100.746173,5405,2026-03-20T03:13:01.516Z,2026-03-20T06:47:50.443Z,2026-03-20T11:33:29.027Z,2026-03-22T06:17:53.108Z,2026-03-23T08:50:30.473Z
ชบ-2487,Toyota,Commuter,ทีม C (ภาคตะวันออก),ช่างมานะ,normal,completed,ช่วงล่าง,ความร้อนขึ้นสูง หม้อน้ำรั่ว,เกจความร้อนขึ้น H,ทางหลวงหมายเลข 118 (ดอยสะเก็ด),18.918364,99.233062,7830,2026-05-12T16:14:38.994Z,2026-05-12T18:01:42.299Z,2026-05-13T01:19:02.347Z,2026-05-14T14:42:58.409Z,2026-05-19T09:04:04.275Z
ขก-9850,Mitsubishi,Pajero Sport,ทีม D (ภาคใต้),ช่างวิชัย,normal,completed,เบรก,เบรกมีเสียงดังและเบรกไม่อยู่,เสียงดังเอี๊ยด,มอเตอร์เวย์ ขาออก กม. 45,13.519341,100.982072,5752,2026-01-27T17:51:36.358Z,2026-01-27T19:00:04.135Z,2026-01-27T21:14:04.761Z,2026-01-29T03:04:55.028Z,2026-02-03T11:58:01.889Z
ขก-7838,Nissan,Urvan,ทีม E (ภาคอีสาน),ช่างนพดล,low,completed,ช่วงล่าง,ยางแตกและแม็กดุ้งระหว่างทาง,พวงมาลัยสั่น,สนามบินสุวรรณภูมิ,13.698246,100.746375,2935,2026-05-24T09:08:16.438Z,2026-05-24T10:47:23.259Z,2026-05-24T18:15:44.597Z,2026-05-25T19:26:33.028Z,2026-05-30T19:19:17.813Z
สข-6896,Toyota,Fortuner,ทีม B (ภาคเหนือ),ช่างเอก,high,completed,เครื่องยนต์,คลัตช์ลื่น เข้าเกียร์ไม่ได้,เหยียบคลัตช์จม,นิคมอุตสาหกรรมบางปู,13.514477,100.668464,1307,2026-05-06T14:03:14.245Z,2026-05-06T16:59:27.556Z,2026-05-06T20:35:34.447Z,2026-05-07T19:21:39.630Z,2026-05-11T16:21:04.639Z
กท-3379,Ford,Everest,ทีม C (ภาคตะวันออก),ช่างศักดิ์ชัย,urgent,completed,ตัวถัง,สายพานขาดคาเครื่อง,เสียงดังปังในห้องเครื่อง,ถนนมิตรภาพ โคราช,14.985418,102.103211,5510,2026-01-01T22:25:13.375Z,2026-01-02T00:29:56.971Z,2026-01-02T02:51:56.415Z,2026-01-03T22:25:28.825Z,2026-01-05T04:45:40.453Z
ชบ-4563,Mitsubishi,Triton,ทีม B (ภาคเหนือ),ช่างวิชัย,normal,completed,ตัวถัง,แบตเตอรี่เสื่อม ไฟไม่พอสตาร์ท,ไฟหน้าปัดโชว์,สี่แยกปฐมพร ชุมพร,10.516030,99.188316,5049,2026-01-06T20:18:28.747Z,2026-01-06T23:33:25.250Z,2026-01-07T05:07:58.996Z,2026-01-08T14:23:42.282Z,2026-01-10T20:41:33.507Z
ชบ-6068,Mitsubishi,Triton,ทีม D (ภาคใต้),ช่างมานะ,normal,completed,ระบบไฟฟ้า,ยางแตกและแม็กดุ้งระหว่างทาง,พวงมาลัยสั่น,สนามบินสุวรรณภูมิ,13.711818,100.745814,2148,2026-02-08T02:24:15.014Z,2026-02-08T05:34:47.908Z,2026-02-08T10:41:58.369Z,2026-02-09T23:52:14.331Z,2026-02-13T07:56:24.526Z
ขก-6551,Mitsubishi,Triton,ทีม E (ภาคอีสาน),ช่างสุชาติ,normal,completed,เครื่องยนต์,ยางแตกและแม็กดุ้งระหว่างทาง,พวงมาลัยสั่น,ถนนมิตรภาพ โคราช,14.981939,102.115893,3037,2026-01-11T07:05:10.622Z,2026-01-11T10:21:11.033Z,2026-01-11T14:40:09.655Z,2026-01-12T19:46:58.321Z,2026-01-15T09:54:37.595Z
สข-8694,Nissan,Navara,ทีม A (กรุงเทพฯ),ช่างกิตติ,normal,completed,ช่วงล่าง,เบรกมีเสียงดังและเบรกไม่อยู่,เสียงดังเอี๊ยด,นิคมอุตสาหกรรมบางปู,13.523743,100.657640,6593,2026-01-03T02:51:53.876Z,2026-01-03T06:31:46.839Z,2026-01-03T09:41:21.949Z,2026-01-04T20:09:47.680Z,2026-01-09T20:33:53.223Z
กท-6427,Toyota,Commuter,ทีม B (ภาคเหนือ),ช่างนพดล,normal,in_progress,ระบบไฟฟ้า,เครื่องยนต์สตาร์ทไม่ติด สตาร์ทเตอร์เสีย,สตาร์ทเงียบ,นิคมอุตสาหกรรมบางปู,13.538966,100.667733,0,2025-12-28T11:23:07.315Z,2025-12-28T14:39:25.181Z,2025-12-28T21:59:48.398Z,,2026-01-02T03:54:18.532Z
สข-8571,Toyota,Fortuner,ทีม D (ภาคใต้),ช่างนพดล,urgent,completed,เครื่องยนต์,น้ำมันเครื่องรั่วซึมใต้ท้องรถ,มีคราบน้ำมันพื้น,สี่แยกปฐมพร ชุมพร,10.511912,99.192944,6245,2025-12-17T11:29:50.544Z,2025-12-17T13:56:04.847Z,2025-12-17T16:32:33.705Z,2025-12-19T10:01:21.856Z,2025-12-20T16:04:00.917Z
สข-2984,Mitsubishi,Triton,ทีม E (ภาคอีสาน),ช่างศักดิ์ชัย,low,completed,ตัวถัง,น้ำมันเครื่องรั่วซึมใต้ท้องรถ,มีคราบน้ำมันพื้น,ตึกสำนักงานใหญ่ สุขุมวิท,13.729679,100.560518,3449,2026-03-29T17:13:27.434Z,2026-03-29T19:23:35.333Z,2026-03-29T23:04:23.171Z,2026-03-30T21:46:30.412Z,2026-04-04T09:47:50.094Z
ชบ-3217,Isuzu,Elf,ทีม C (ภาคตะวันออก),ช่างสุชาติ,low,waiting_parts,ตัวถัง,เบรกมีเสียงดังและเบรกไม่อยู่,เสียงดังเอี๊ยด,ลานจอดรถ บิ๊กซี พระราม 4,13.709528,100.575198,0,2025-12-31T05:42:19.222Z,2025-12-31T07:08:28.390Z,2025-12-31T12:59:46.075Z,,2026-01-06T12:57:36.636Z
นว-8296,Isuzu,Elf,ทีม E (ภาคอีสาน),ช่างมานะ,high,completed,ช่วงล่าง,ความร้อนขึ้นสูง หม้อน้ำรั่ว,เกจความร้อนขึ้น H,นิคมอุตสาหกรรมบางปู,13.530073,100.667555,2923,2026-05-24T12:58:28.088Z,2026-05-24T15:16:45.177Z,2026-05-24T18:28:36.943Z,2026-05-26T04:08:48.924Z,2026-05-30T02:51:06.762Z
กท-3378,Ford,Everest,ทีม A (กรุงเทพฯ),ช่างเอก,normal,completed,เบรก,น้ำมันเครื่องรั่วซึมใต้ท้องรถ,มีคราบน้ำมันพื้น,ถนนมิตรภาพ โคราช,14.989765,102.082325,8240,2026-02-01T04:05:34.908Z,2026-02-01T05:37:16.068Z,2026-02-01T09:21:56.890Z,2026-02-03T03:13:27.334Z,2026-02-07T05:33:31.027Z
